105
0	1
1	0
0	2
2	0
0	3
3	0
0	4
4	0
0	5
5	0
0	6
6	0
1	3
3	1
1	5
5	1
1	6
6	1
2	4
4	2
2	5
5	2
2	7
7	2
3	5
5	3
3	8
8	3
3	9
9	3
3	10
10	3
3	11
11	3
3	12
12	3
3	13
13	3
3	14
14	3
3	15
15	3
3	16
16	3
3	17
17	3
3	18
18	3
3	19
19	3
3	20
20	3
3	21
21	3
3	22
22	3
3	23
23	3
3	24
24	3
3	25
25	3
3	26
26	3
3	27
27	3
4	5
5	4
4	6
6	4
4	28
28	4
4	29
29	4
4	30
30	4
4	31
31	4
5	6
6	5
5	7
7	5
6	7
7	6
6	10
10	6
6	12
12	6
6	18
18	6
6	22
22	6
6	25
25	6
6	29
29	6
7	14
14	7
7	30
30	7
7	58
58	7
7	71
71	7
7	85
85	7
8	9
9	8
8	10
10	8
8	11
11	8
8	12
12	8
8	13
13	8
8	14
14	8
8	20
20	8
8	21
21	8
8	22
22	8
8	23
23	8
8	24
24	8
8	26
26	8
8	27
27	8
8	32
32	8
8	33
33	8
8	35
35	8
8	37
37	8
8	40
40	8
8	41
41	8
8	42
42	8
8	43
43	8
8	44
44	8
8	45
45	8
8	46
46	8
9	11
11	9
9	12
12	9
9	14
14	9
9	20
20	9
9	24
24	9
9	27
27	9
9	41
41	9
9	45
45	9
9	47
47	9
9	48
48	9
9	49
49	9
9	50
50	9
9	51
51	9
9	52
52	9
10	11
11	10
10	12
12	10
10	15
15	10
10	16
16	10
10	19
19	10
10	21
21	10
10	33
33	10
10	35
35	10
10	37
37	10
10	38
38	10
10	39
39	10
10	55
55	10
11	12
12	11
11	13
13	11
11	14
14	11
11	17
17	11
11	20
20	11
11	21
21	11
11	22
22	11
11	26
26	11
11	27
27	11
11	29
29	11
11	45
45	11
11	47
47	11
11	50
50	11
11	56
56	11
12	13
13	12
12	14
14	12
12	15
15	12
12	17
17	12
12	18
18	12
12	23
23	12
12	24
24	12
12	32
32	12
12	33
33	12
12	36
36	12
12	38
38	12
12	39
39	12
12	40
40	12
12	41
41	12
12	44
44	12
12	46
46	12
12	47
47	12
12	54
54	12
12	55
55	12
13	17
17	13
13	29
29	13
13	32
32	13
13	40
40	13
13	42
42	13
13	43
43	13
13	44
44	13
13	47
47	13
13	57
57	13
14	25
25	14
14	26
26	14
14	58
58	14
15	16
16	15
15	55
55	15
17	47
47	17
19	55
55	19
19	56
56	19
19	77
77	19
20	24
24	20
20	40
40	20
20	48
48	20
20	49
49	20
20	53
53	20
20	57
57	20
21	23
23	21
22	25
25	22
22	40
40	22
22	52
52	22
23	27
27	23
23	32
32	23
23	33
33	23
23	47
47	23
23	54
54	23
24	26
26	24
24	40
40	24
24	47
47	24
24	53
53	24
25	40
40	25
26	40
40	26
26	45
45	26
26	47
47	26
26	53
53	26
27	40
40	27
27	41
41	27
27	47
47	27
27	54
54	27
28	66
66	28
28	72
72	28
30	31
31	30
30	58
58	30
30	66
66	30
30	67
67	30
30	70
70	30
30	73
73	30
30	74
74	30
30	75
75	30
30	76
76	30
30	77
77	30
30	79
79	30
30	80
80	30
30	82
82	30
30	83
83	30
30	84
84	30
30	86
86	30
30	93
93	30
30	99
99	30
31	49
49	31
31	73
73	31
31	74
74	31
31	75
75	31
31	76
76	31
31	77
77	31
31	78
78	31
31	82
82	31
31	91
91	31
32	33
33	32
33	37
37	33
33	38
38	33
33	39
39	33
33	47
47	33
34	35
35	34
34	36
36	34
34	37
37	34
34	38
38	34
34	39
39	34
35	36
36	35
35	37
37	35
35	38
38	35
35	39
39	35
35	40
40	35
35	43
43	35
35	44
44	35
36	41
41	36
36	47
47	36
37	38
38	37
37	47
47	37
38	39
39	38
39	40
40	39
39	42
42	39
40	41
41	40
40	42
42	40
40	44
44	40
40	45
45	40
40	47
47	40
40	53
53	40
40	54
54	40
41	47
47	41
41	54
54	41
42	43
43	42
42	47
47	42
43	56
56	43
45	47
47	45
46	47
47	46
46	102
102	46
47	54
54	47
48	49
49	48
48	57
57	48
49	57
57	49
49	58
58	49
49	72
72	49
49	76
76	49
50	58
58	50
51	52
52	51
51	58
58	51
51	64
64	51
51	65
65	51
51	69
69	51
52	58
58	52
52	64
64	52
53	76
76	53
56	57
57	56
58	64
64	58
58	65
65	58
58	68
68	58
58	69
69	58
58	77
77	58
58	85
85	58
59	60
60	59
59	61
61	59
59	62
62	59
59	63
63	59
59	99
99	59
60	62
62	60
60	63
63	60
60	84
84	60
60	86
86	60
60	99
99	60
61	86
86	61
61	95
95	61
61	101
101	61
62	63
63	62
62	84
84	62
62	99
99	62
62	100
100	62
63	99
99	63
64	65
65	64
64	66
66	64
64	67
67	64
64	68
68	64
64	69
69	64
64	70
70	64
65	67
67	65
65	68
68	65
65	69
69	65
65	85
85	65
66	67
67	66
66	70
70	66
66	72
72	66
66	73
73	66
66	74
74	66
66	76
76	66
66	80
80	66
66	84
84	66
66	85
85	66
66	86
86	66
66	88
88	66
66	89
89	66
66	90
90	66
66	93
93	66
66	96
96	66
66	97
97	66
66	99
99	66
66	100
100	66
67	103
103	67
67	104
104	67
68	71
71	68
69	104
104	69
70	71
71	70
70	72
72	70
70	75
75	70
70	90
90	70
71	72
72	71
71	73
73	71
71	74
74	71
71	75
75	71
71	76
76	71
71	77
77	71
71	78
78	71
71	79
79	71
71	80
80	71
71	81
81	71
71	82
82	71
71	83
83	71
72	73
73	72
72	74
74	72
72	75
75	72
72	76
76	72
72	78
78	72
72	79
79	72
72	80
80	72
72	82
82	72
72	84
84	72
72	85
85	72
72	86
86	72
72	87
87	72
72	88
88	72
72	89
89	72
72	90
90	72
72	91
91	72
72	92
92	72
73	74
74	73
73	75
75	73
73	82
82	73
73	83
83	73
73	84
84	73
73	86
86	73
73	89
89	73
73	92
92	73
73	93
93	73
73	94
94	73
73	95
95	73
73	96
96	73
73	97
97	73
73	98
98	73
73	99
99	73
73	100
100	73
74	75
75	74
74	78
78	74
74	79
79	74
74	82
82	74
74	84
84	74
74	87
87	74
74	88
88	74
74	91
91	74
74	98
98	74
74	99
99	74
75	76
76	75
75	77
77	75
75	78
78	75
75	79
79	75
75	82
82	75
75	83
83	75
75	84
84	75
75	91
91	75
75	92
92	75
76	77
77	76
76	82
82	76
76	83
83	76
76	84
84	76
76	86
86	76
79	84
84	79
79	91
91	79
79	100
100	79
81	84
84	81
81	86
86	81
81	97
97	81
82	84
84	82
83	84
84	83
83	87
87	83
83	100
100	83
84	86
86	84
84	87
87	84
84	88
88	84
84	89
89	84
84	94
94	84
84	96
96	84
84	97
97	84
84	99
99	84
84	100
100	84
84	101
101	84
86	89
89	86
86	93
93	86
86	97
97	86
86	100
100	86
86	101
101	86
87	98
98	87
88	89
89	88
90	91
91	90
90	99
99	90
91	98
98	91
91	100
100	91
93	94
94	93
93	99
99	93
93	102
102	93
94	95
95	94
94	96
96	94
94	101
101	94
94	102
102	94
95	102
102	95
96	97
97	96
96	100
100	96
98	100
100	98
99	100
100	99
100	101
101	100
103	104
104	103
